00VS               20081217                                                                                   
0601VSC2d       20090101002960100000010000m0200000000002428   
0601VSC2d       20090101002970100000010000m0200000000002432   
0601VSC2d       20090101002980100000010000m0200000000002436   
0601VSC2d       20090101002990100000010000m0200000000002439   
0601VSC2d       20090101003000100000010000m0200000000002442   
0601VSC2d       20090101003010100000010000m0200000000002445   
0601VSC2d       20090101003020100000010000m0200000000002449   
0601VSC2d       20090101003030100000010000m0200000000002452   
0601VSC2d       20090101003040100000010000m0200000000002455   
0601VSC2d       20090101003050100000010000m0200000000002459   
0601VSC2d       20090101003060100000010000m0200000000002462   
0601VSC2d       20090101003070100000010000m0200000000002465   
0601VSC2d       20090101003080100000010000m0200000000002468   
0601VSC2d       20090101003090100000010000m0200000000002472   
0601VSC2d       20090101003100100000010000m0200000000002475   
0601VSC2d       20090101003110100000010000m0200000000002478   
0601VSC2d       20090101003120100000010000m0200000000002481   
0601VSC2d       20090101003130100000010000m0200000000002485   
0601VSC2d       20090101003140100000010000m0200000000002488   
0601VSC2d       20090101003150100000010000m0200000000002490   
0601VSC2d       20090101003160100000010000m0200000000002494   
0601VSC2d       20090101003170100000010000m0200000000002497   
0601VSC2d       20090101003180100000010000m0200000000002500   
0601VSC2d       20090101003190100000010000m0200000000002503   
0601VSC2d       20090101003200100000010000m0200000000002506   
0601VSC2d       20090101003210100000010000m0200000000002509   
0601VSC2d       20090101003220100000010000m0200000000002512   
0601VSC2d       20090101003230100000010000m0200000000002515   
0601VSC2d       20090101003240100000010000m0200000000002518   
0601VSC2d       20090101003250100000010000m0200000000002521   
0601VSC2d       20090101003260100000010000m0200000000002523   
0601VSC2d       20090101003270100000010000m0200000000002527   
0601VSC2d       20090101003280100000010000m0200000000002530   
0601VSC2d       20090101003290100000010000m0200000000002533   
0601VSC2d       20090101003300100000010000m0200000000002535   
0601VSC2d       20090101003310100000010000m0200000000002538   
0601VSC2d       20090101003320100000010000m0200000000002541   
0601VSC2d       20090101003330100000010000m0200000000002544   
0601VSC2d       20090101003340100000010000m0200000000002547   
0601VSC2d       20090101003350100000010000m0200000000002549   
0601VSC2d       20090101003360100000010000m0200000000002552   
0601VSC2d       20090101003370100000010000m0200000000002554   
0601VSC2d       20090101003380100000010000m0200000000002557   
0601VSC2d       20090101003390100000010000m0200000000002560   
0601VSC2d       20090101003400100000010000m0200000000002562   
0601VSC2d       20090101003410100000010000m0200000000002564   
0601VSC2d       20090101003420100000010000m0200000000002567   
0601VSC2d       20090101003430100000010000m0200000000002569   
0601VSC2d       20090101003440100000010000m0200000000002572   
0601VSC2d       20090101003450100000010000m0200000000002574   
0601VSC2d       20090101003460100000010000m0200000000002577   
0601VSC2d       20090101003470100000010000m0200000000002579   
0601VSC2d       20090101003480100000010000m0200000000002582   
0601VSC2d       20090101003490100000010000m0200000000002584   
0601VSC2d       20090101003500100000010000m0200000000002586   
0601VSC2d       20090101003510100000010000m0200000000002589   
0601VSC2d       20090101003520100000010000m0200000000002591   
0601VSC2d       20090101003530100000010000m0200000000002593   
0601VSC2d       20090101003540100000010000m0200000000002596   
0601VSC2d       20090101003550100000010000m0200000000002598   
0601VSC2d       20090101003560100000010000m0200000000002600   
0601VSC2d       20090101003570100000010000m0200000000002602   
0601VSC2d       20090101003580100000010000m0200000000002605   
0601VSC2d       20090101003590100000010000m0200000000002607   
0601VSC2d       20090101003600100000010000m0200000000002609   
0601VSC2d       20090101003610100000010000m0200000000002611   
0601VSC2d       20090101003620100000010000m0200000000002614   
0601VSC2d       20090101003630100000010000m0200000000002616   
0601VSC2d       20090101003640100000010000m0200000000002618   
0601VSC2d       20090101003650100000010000m0200000000002620   
0601VSC2d       20090101003660100000010000m0200000000002622   
0601VSC2d       20090101003670100000010000m0200000000002624   
0601VSC2d       20090101003680100000010000m0200000000002627   
0601VSC2d       20090101003690100000010000m0200000000002629   
0601VSC2d       20090101003700100000010000m0200000000002631   
0601VSC2d       20090101003710100000010000m0200000000002633   
0601VSC2d       20090101003720100000010000m0200000000002635   
0601VSC2d       20090101003730100000010000m0200000000002637   
0601VSC2d       20090101003740100000010000m0200000000002640   
0601VSC2d       20090101003750100000010000m0200000000002641   
0601VSC2d       20090101003760100000010000m0200000000002643   
0601VSC2d       20090101003770100000010000m0200000000002646   
0601VSC2d       20090101003780100000010000m0200000000002648   
0601VSC2d       20090101003790100000010000m0200000000002650   
0601VSC2d       20090101003800100000010000m0200000000002652   
0601VSC2d       20090101003810100000010000m0200000000002654   
0601VSC2d       20090101003820100000010000m0200000000002655   
0601VSC2d       20090101003830100000010000m0200000000002658   
0601VSC2d       20090101003840100000010000m0200000000002660   
0601VSC2d       20090101003850100000010000m0200000000002662   
0601VSC2d       20090101003860100000010000m0200000000002663   
0601VSC2d       20090101003870100000010000m0200000000002666   
0601VSC2d       20090101003880100000010000m0200000000002668   
0601VSC2d       20090101003890100000010000m0200000000002670   
0601VSC2d       20090101003900100000010000m0200000000002671   
0601VSC2d       20090101003910100000010000m0200000000002673   
0601VSC2d       20090101003920100000010000m0200000000002675   
0601VSC2d       20090101003930100000010000m0200000000002678   
0601VSC2d       20090101003940100000010000m0200000000002679   
0601VSC2d       20090101003950100000010000m0200000000002681   
0601VSC2d       20090101003960100000010000m0200000000002683   
0601VSC2d       20090101003970100000010000m0200000000002685   
0601VSC2d       20090101003980100000010000m0200000000002687   
0601VSC2d       20090101003990100000010000m0200000000002689   
0601VSC2d       20090101004000100000010000m0200000000002690   
0601VSC2d       20090101004010100000010000m0200000000002692   
0601VSC2d       20090101004020100000010000m0200000000002694   
0601VSC2d       20090101004030100000010000m0200000000002696   
0601VSC2d       20090101004040100000010000m0200000000002698   
0601VSC2d       20090101004050100000010000m0200000000002699   
0601VSC2d       20090101004060100000010000m0200000000002701   
0601VSC2d       20090101004070100000010000m0200000000002703   
0601VSC2d       20090101004080100000010000m0200000000002705   
0601VSC2d       20090101004090100000010000m0200000000002707   
0601VSC2d       20090101004100100000010000m0200000000002709   
0601VSC2d       20090101004110100000010000m0200000000002710   
0601VSC2d       20090101004120100000010000m0200000000002712   
0601VSC2d       20090101004130100000010000m0200000000002714   
0601VSC2d       20090101004140100000010000m0200000000002716   
0601VSC2d       20090101004150100000010000m0200000000002717   
0601VSC2d       20090101004160100000010000m0200000000002719   
0601VSC2d       20090101004170100000010000m0200000000002721   
0601VSC2d       20090101004180100000010000m0200000000002723   
0601VSC2d       20090101004190100000010000m0200000000002724   
0601VSC2d       20090101004200100000010000m0200000000002726   
0601VSC2d       20090101004210100000010000m0200000000002727   
0601VSC2d       20090101004220100000010000m0200000000002729   
0601VSC2d       20090101004230100000010000m0200000000002731   
0601VSC2d       20090101004240100000010000m0200000000002732   
0601VSC2d       20090101004250100000010000m0200000000002734   
0601VSC2d       20090101004260100000010000m0200000000002736   
0601VSC2d       20090101004270100000010000m0200000000002738   
0601VSC2d       20090101004280100000010000m0200000000002739   
0601VSC2d       20090101004290100000010000m0200000000002741   
0601VSC2d       20090101004300100000010000m0200000000002742   
0601VSC2d       20090101004310100000010000m0200000000002744   
0601VSC2d       20090101004320100000010000m0200000000002745   
0601VSC2d       20090101004330100000010000m0200000000002747   
0601VSC2d       20090101004340100000010000m0200000000002749   
0601VSC2d       20090101004350100000010000m0200000000002750   
0601VSC2d       20090101004360100000010000m0200000000002752   
0601VSC2d       20090101004370100000010000m0200000000002753   
0601VSC2d       20090101004380100000010000m0200000000002755   
0601VSC2d       20090101004390100000010000m0200000000002756   
0601VSC2d       20090101004400100000010000m0200000000002758   
0601VSC2d       20090101004410100000010000m0200000000002759   
0601VSC2d       20090101004420100000010000m0200000000002761   
0601VSC2d       20090101004430100000010000m0200000000002762   
0601VSC2d       20090101004440100000010000m0200000000002764   
0601VSC2d       20090101004450100000010000m0200000000002766   
0601VSC2d       20090101004460100000010000m0200000000002767   
0601VSC2d       20090101004470100000010000m0200000000002768   
0601VSC2d       20090101004480100000010000m0200000000002770   
0601VSC2d       20090101004490100000010000m0200000000002772   
0601VSC2d       20090101004500100000010000m0200000000002773   
0601VSC2d       20090101004510100000010000m0200000000002775   
0601VSC2d       20090101004520100000010000m0200000000002776   
0601VSC2d       20090101004530100000010000m0200000000002778   
0601VSC2d       20090101004540100000010000m0200000000002779   
0601VSC2d       20090101004550100000010000m0200000000002781   
0601VSC2d       20090101004560100000010000m0200000000002782   
0601VSC2d       20090101004570100000010000m0200000000002783   
0601VSC2d       20090101004580100000010000m0200000000002785   
0601VSC2d       20090101004590100000010000m0200000000002786   
0601VSC2d       20090101004600100000010000m0200000000002788   
0601VSC2d       20090101004610100000010000m0200000000002789   
0601VSC2d       20090101004620100000010000m0200000000002790   
0601VSC2d       20090101004630100000010000m0200000000002792   
0601VSC2d       20090101004640100000010000m0200000000002793   
0601VSC2d       20090101004650100000010000m0200000000002794   
0601VSC2d       20090101004660100000010000m0200000000002796   
0601VSC2d       20090101004670100000010000m0200000000002798   
0601VSC2d       20090101004680100000010000m0200000000002799   
0601VSC2d       20090101004690100000010000m0200000000002800   
0601VSC2d       20090101004700100000010000m0200000000002802   
0601VSC2d       20090101004710100000010000m0200000000002803   
0601VSC2d       20090101004720100000010000m0200000000002804   
0601VSC2d       20090101004730100000010000m0200000000002806   
